stars,text
0.0,I bought this thing refurbished. I find that I have to unplug / plug back in the HDMI cable on a regular basis when switching inputs on the TV. Not sure if it is the Amazon Fire box itself or if it is the TV (Not likely).Otherwise it is a good device. I bought it for the ability to hard wire my Ethernet connection to my gigabit switch and for 4K capabilities which it does do. Having the Alexa app is handy but her features can be severely handicapped.I probably should have just bought it new..... usually refurbished devices work well as they are tested before resale and it was probably tough to catch that the HDMI port on these might be finicky. I may have to switch it out.
0.0,"The Amazon Fire reminds me of a cheap older Android tablet from 5 years ago. The camera is horrible, the screen is full and I'd rather play with fire than to use the, Amazon Fire. Im returning ASAP!"
0.0,You get what you pay for. It works but is very slow.
0.0,"We bought the tablet for work, but the only app we needed (free) never would download. After many tries and several hours, we gave up and took it back to the store."
0.0,The tablet periodically shuts off for no reason. I have contacted Amazon but their only suggestion was to reset to factory default.
0.0,"I bought it cause I wanted to read more. That didn't happen, I tried and I just can't read on devices I need old school paper between my hands"
0.0,The Kindle is better than the older version in the fact that I have used it a lot with game apps for the kids and it was bogged down with memory being used up but I held out on purchasing a new one the scores and in app purchases won't transfer to the new one so I got the new one and it works fast updates apps camera is not so good but all and all 3 stars
0.0,Very slow.My 73 year old mother loves it.I would recommend this to a elder or a young child.
0.0,"I didnt realize, even though I should have, that I could not add whatever programs I wanted to for it. I wanted to get this so I could play games on the tablet while home, instead of my phone. I was able to install one of the two games I play, but was unable to with the second. I will actually be returning it because that means I have no use for it. My wife has one and hers has been great for her this entire time."
0.0,Average tablet for general use. I still like Apple better!
0.0,Bought this tablet for my 4 yo and 9 yo. Tablet was perfect for their use of watching movies and kid games
0.0,It was on a total of an hour and a half when the screen went completely dark. Would not turn on after that. The battery was fine....It just quit working all together.
0.0,"Great tablet for the price! I bought two of these for my Grandkids to use, as they are always using ours! The only thing that I really don't like about them is that they have so many pop in commercials for grown ups and it makes everything stop. Hard for my little three year old to get this! I wish it were a little more kid friendly as far as ease of use and getting to where you want to be. For the price, I guess we will just deal with it! :)"
0.0,Disappointed to realize there is not a light for night reading. Size and weight is great.
0.0,I Ive used this for a month now. It works great 75 percent of the time. Alexa doesnt always understand you. The mic doesnt hear you when your 20 feet away.
0.0,"I don't know how to use this stupid tablet, but my kids sure love it. We've downloaded games and movies for the kids, and they seem to be fairly entertained by the darn thing. We bought one for Christmas, and ended up getting a second one so the kids stop fighting."
0.0,Does not have answers for a lot of questions. But is fun to have
0.0,Perfect for that age group that I bought it for she 10and loves it.
0.0,You get what you pay for. Playtime works when it wants to. Went on a long trip and the videos we downloaded had issues playing most of the time. My son is almost 2. He gets bored of it quickly. The pros are the price and it is well protected externally.
0.0,This is useless. I have tried to calibrate it to my smart home. Pointless.
0.0,"This item is ok,haven't really used it to the full extent need to learn more and figure out what other benefits it has to offer."
0.0,Decent somewhat slow. Netflix freezes up at times.
0.0,"Not as good as before the old kindle, just seams to work better"
0.0,"This Kindle is so overloaded with apps that I will never use. Despite what one of Best Buys' associates said, you cannot remove any of the Amazon apps. The apps take up too much of the memory. I have an I Pad and love but bought this as a backup for work. Unfortunately, it bogs down. I also don't like that Amazon wants access to too much info to set up email, so I won't use this for emails either. I will likely sell it on Craig's List for less than half of what I paid for it."
0.0,"bought a few kindles in the past but this time one of it came defective. the port was bent and it was hard to charge but still possible. comes in 4 different color. was 16gb enough space for kids, has camera, ok quality not the best but ok for pics taken by kids"
0.0,The only bad thing is it doesn't have google on it
0.0,"I just broke my 3rd generation kindle after many years, had to get a new one...the new kindle has more features in an intrusive format, it is hard to get books loaded, deleted, collected, and even to turn the page..an inadvertant tap on the wrong part of the page, or a twitchy finger, and you're down the rabbit hole..I really just want a reader, not another tablet"
0.0,I don't care for the lack of storage or the strange arrangement and naviagation through the software. Nonetheless it's nice for its price
0.0,"If you need a basic tablet then the fire works. It falls apart when compared to the iPad mini from a usability, functionality and available apps standpoint."
0.0,"did not power up...at all. I am so happy that my grand-niece wasn't here and doesn't know about this yet, she would have been crying."
0.0,"It should be easier.to print off highlights and have a choice not.to have every location and other stuff printing with every highlight.It should be easier to erase ""All"" highlights.Regular book numbers should correlate with location.Easier.to.forward.through chapters."
0.0,Nice tablet for children - Works well as a gift for the price
0.0,Pros:Great value for moneyEnough power to handle lot of Android gamesDecent battery lifeCons:Feels slow after using for a few weeksLow-resolution screen and camera.
0.0,It's exactly what you would expect for a tablet under $100. Very basic. Screen resolution if sub par for what's out today. Speed is questionable but works for our 2 year old.
0.0,The thing broke within the first week. The charging port was bent and it wouldn't charge.
0.0,ok product serves the purpose nothing more than that
0.0,"I don't recommend buying this. After 1 month of buying this, it won't charge or turn on."
0.0,Does what it is suppose to do - power adaptor / charger.Three stars because it's overpriced.
0.0,Great sound for music. Use it for a reminder each day. Kind of a to do list. When I need time or temp just ask Alexa
0.0,doesnot work After three weeks，I cannot open it. so sad
0.0,My daughter lovethis tablet.. only problem is it cant connect to my home wifi which is verizon
0.0,It's good for lil kids n small stuff . Doesn't look very fast
0.0,"The echo is certainly able to answer many questions but it is inferior to the Google Home. We bought both and use them side by side and the Home is able to retrieve answers or information that the Echo is not on a somewhat frequent basis. Examples are questions or requests such as ""how many calories are in a pop-tart"", searching for certain songs or types of music, and calculating time and distance between two cities by car. The Home was able to do all of these things while the Echo was not. The home also tends to provide information beyond the direct answer to your question while the Echo does not. The Echo definitely has superior sound quality but I'm not sure it's worth it."
0.0,Good tablet but it does not include google play like i was told it does by an associate in your store
0.0,"I was expecting an Android device and discovered it was an ""Android like"" device. My fault for not reading up on his device before hand. I returned the Amazon Fire and bought a Samsung Tab E.I probably would recommend this tablet if you wanted a device for reading."
0.0,Lots of stuff available to add to enhance performance.
0.0,"Great price for a tablet I got two of them one for each if my children ranging from 7 and 8 years old only down part I can think of is the charging port going bad, It's super ooose and hard to charge."
0.0,Bought it for my 5 yr old daughter and for some reason it did not work. This is the second time I've purchased this and had to return it. So I will get her a mini iPad. Never again will I waste my time and money.
0.0,Stopped working after only a year. Felt flimsy. Did like that I could upload Amazon books
0.0,"I ended up returning it after 15 days. The browser was too slow. I bought so I wouldn't have to look stuff up on my phone all the time. Ended up being slow, so I just ended up always using my phone."
0.0,"like it at first, but it is going slow sometimes. overall good product"
0.0,I've been spoiled by Apple. I bought the tablet for my son so he could have his own. He still uses his sister's iPod and iPad and they are years old.I would only recommend this to families that don't own apple products.
0.0,"I ordered the echo based upon online reviews and based on suggestions of friends. However, thus far, the only thing I ever use it for is to play music, which I could easily do with my other electronics. I am holding out hope that future updates make this more of a must have item."
0.0,"We like the convenience that the echo offers but it seems to fall down on some things. For example, store hours are often not available when asked. Wondering if the Google Home wasn't the way to go."
0.0,This item is no good... will only last for 3 months & amazon basically tells you to f*** off
0.0,Gave as a Christmas gift. Recently learned that it stopped working within two weeks.
0.0,Alexa is a great device. The only drawback is not being able to simultaneously stream all devices throughout the house. Hopefully Amazon is working on a solution
0.0,The layout of the tablet is good. Internet is terrible.
0.0,"Purchase the echo with my Vivint system because sales person pushed the product stating it would enhance the Vivint capabilities. Not really so...it's a nice gadget for music and putting together shopping lists and ""to-do"" lists, but not really something we needed. In addition, not enough apps that work with it."
0.0,"For me, the Kindle Black was not a good fit for me. There are times I read at night in bed when my husband is sleeping. This model doesn't have a back light so I'm unable to read at night without turning on a light and waking up my husband.So I returned and went for a Kindle Fire."
0.0,"I have not been able to get alexa to answer most questions and it is difficult to figure out how to delete your prior questions.... I think it is more of a novelty and good for playing music, but if you think you will be getting great info, your online web search is far better, this is very basic."
0.0,"This one was for my baby, and she is happy as a kid with a new toy. I have my own tab so not familiar with fire yet. But was a good deal."
0.0,Got this for my 9 year old and several games that he wants to play are not accessible on this tablet. Seems like this is geared more towards younger kids. Case is good though and keeps tablet safe. Would be tough to break!!
0.0,I honestly didn't care for it. The newest versions of this tablet are by far much better. You have a bit more freedom with it than you do the older version.
0.0,Grandson became board with what it offers. Plug wears out fast
0.0,You get what you pay for Was not to happy but for a 2 year old it's ok
0.0,"No matter what I asked, either Alexa didn't know the answer, or offered to order an item that I didn't ask for, with a prime membership.Couldn't even get my weather forecast right.Kept giving me the forcast for an area 20 miles away.I returned it.By the way, whatever I ask for from"" ok Google"" I get an answer that is usually 99% correct.Never asks me to pay for a $99 membership or offer to order something online for me.Don't need it. Don't want it."
0.0,"When my husband and I bought our Kindle Fire 8, we went to Best Buy and asked questions as best we could. There are programs we apparently need to put create and edit documents and spreadsheets!! We did ask if it had those features and was told yes but I think we need to have a special app. Why isn't there a manual or step by step guide on getting the most use out of Kindle Fire 8. Can I get it online? Kindle Fire 8 fun to use but needs more info for customers. Can we go to a class at Best Buy? Thanks for any help."
0.0,I purchased this tablet for my sister as a Christmas present.
0.0,Good tablet althought the availability of apps thru their appstore is limited.
0.0,It works great with my Hue and also requesting music. But deeper questions it doesn't know much
0.0,"This new technology does what it's intended to do. My kids love it. They talk to Alexa every day, listen to music and even ask homework questions."
0.0,"I bought this originally for a younger child to download apps for learning for school and for a few games. It works well, no issues with that, but it is a little harder for him to navigate. From my standpoint, it is smooth and operates the way I expect it."
0.0,The usablity wise good but install the Google store is messy
0.0,"this is a great pad device, big and good display. just you have to familiar with the amazon OS and they build it for E-book, so it will a little bit slow for even web site surfing.more serious in game playing."
0.0,I bought this for 3 year old to replace an older Ipad. it was functional but no where near level of ipad. This is understandable based on price difference/ I returned to store.
0.0,Everything seems to work as intended. The available storage is small when you include the pre loaded apps. I should have known that would be the case.
0.0,"If you enjoy music do not buy, you cannot send a Bluetooth signal out to an external speaker. She is not as smart as Siri and answers basic basic questions. I deal with it because I bought the WeMo fixtures for lights and switches and she works fine with those. I would recommend the echo dot if you would like to make her louder or like music loud"
0.0,It is ok but I like my bigger screen one but it broke in less than two years
0.0,Do not pay attention to their ad. It says the plug is not included with the kindle and it absolutely is. If they lie about this sort of thing what else do you think the lie about. Steer clear these guys are rip off artist.
0.0,gets the jib done. makes for a good tablet for the kids to play on
0.0,"I loved this tablet. I did! BUT I did not love that I was being sold ads every time I powered up! I loathe even more that I would have had to pay $15 to discontinue that feature. Amazon if you want $105 dollars for the Kindle Fire, charge it! but don't under price the device, and then flash ads at the the consumer at every opportunity. It is unbecoming of you! I returned this item pronto!"
0.0,"This is the second Fire tablet that I have purchased. The first I returned in after I was not able to load YouTube onto the tablet. Amazon's take on Android was just to unfriendly to make it work. With this new tablet, Amazon has heard my concern and now I'm enjoying this tablet. It's well built for a sub-$100 device, but won't stand up to a lot of abuse."
0.0,Good for alittle ones for games and movies picture not so clear but not expensive
0.0,A lot of apps are incomplete. Doesn't run apps that great and has a lot of apps that are generic.
0.0,Brought this for my 8 yr old son. He cannot put it down. Would recommend this product.
0.0,Most buyers will have a phone or other charger that will work so you probably don't need to buy this.
0.0,"bought this to see the difference from google's product. was not happy, google was more responsive and easier to use. returned product 2 days later!"
0.0,It is a nice little tablet for on the go or for kids. Wouldn't recommend using it for work
0.0,"Alexa is entertaining for music, questions etc. I was hoping for something more advanced, like being able to reminder for an appointment 15min before the appt. is schedule. You can set a reminder for 15 minutes....but only from the time you ask alexa...good for cooking but not much else"
0.0,So slow returning mine for something different any suggestions
0.0,"This is good for kids. Cheap enough that if they destroy it, you won't get upset"
0.0,"Bought this tablet for price and for a little kid using it so I wasn't expecting it to be a flag ship device but this really isn't the best. The amazon version of android really ruins things.. you can't get the same apps that you would get from the Android Play Store. Many apps on this Amazon app store are just not the same and the apps you do get are mainly made by others- for ex- Youtube, someone basically made the website into an ""app"" but its $50 so its whatever"
0.0,I probably have to learn more ways to use it but right now it is just okay. Does not seem to know answers to many questions asked. I guess I expected more from ti
0.0,"Works as advertised. However, I can't imagine why Amazon doesn't include it with the Kindle. I know of no other product that does not supply an item that is essential to its use. Amazon should include this with the Kindle. So, remember, add the price of one of these to the price of the Kindle to get the real price of the Kindle. That is why I gave it three stars. Come on Amazon, stop the misleading pricing on the Kindle."
0.0,Great Servive Best Buy and the price match is great I used it both at best buy
0.0,This is not an upgrade by any means! My three year old kindle outperformed Oasis.Battery life better than a week with the lights on lowest setting Magnetic connector is poorly designed and grows weak Two pieces to keep up with; unsnaps constantly Amazon Customer Services promises it will resolved in an update
0.0,The table is good for someone that just need some entertainment and make amazon purchases
0.0,Not as comprehensive as I thought.Basic questions avaid her perview.I hope there will be some software upgrades soon.
0.0,This product is real bad from amazon. Although i dont expect much from a cheap tablet however this was even below my expectations. Its way slow to respond to anything or everything. My 3 year old goes after my ipad when i give him this....wont recommend to anyone.
0.0,Thought this would be pretty cool gadget. Not impressed. Poor voice recognition.
0.0,"The tablet itself was nice, but the screen was to small for books, videos, and minecraft."
0.0,Took awhile to get it all setup. After getting it all setup it was fun to play with for awhile than it was just okay. Have to get the wording just right to listen to radio stations or it tells you can't find it or plays something totally different.
0.0,It's ok but I rather have bought Samsung Galaxy Tab
0.0,this is way over priced
0.0,I'm still learning this I will submit another review once I use this more
0.0,"If you were looking for a tablet thats cheap, this is it. Great for watching netflix"
0.0,My daughter preferred the ipad. The apps are a little complicated for her age she is 2.
0.0,I've had 5 in my household over the years. It's good and does a lot more than be a reader. It's like a tablet...
0.0,"After owning the kids Samsung, this seems confusing to navigate. Also they have returned to using the Samaumg"
0.0,"This thing has major connectivity issues, save your money and wait for a later version."
0.0,Not many apps I'd use. Not as useful as I'd hoped.
0.0,"I like the product, but I dislike that you have to download every app. I believe it should come with at least a few basic apps."
0.0,"I have to say Alexa has been a great disappointment. Most of the time she doesn't know the answer to anything and tells us that she doesn't understand the question. I thought this thing was supposed to get smarter as it goes along. We had to sign up for AMAZON Prime and Unlimited Music just to actually listen to decent music. When she does know a command for example like say ""Loop Mode"" when you want her to repeat a song... most of the time she understands that. And then there are a lot of times when she simply beeps out or even says she doesn't understand the question no matter how many times you say it. We use her mostly for a timer, alarm, play music and for 6 questions of Jeopardy a day. Really needs a lot of improvement. Ask her what a dog says.. she says bow wow or woof. *Sigh* If she can only be basic on that answer, there isn't much more she is gonna get right. There are also a lot of pretty useless skills for her available. We got it at a discounted price thankfully and I also got a Dot for in the bedroom at a cheaper price. Dot is even worse at listening to commands than Echo is."
0.0,"2nd kindle liked the first one better space bar located to close to change menu icons download is slow and have great internet service, device freezes up a lot and have to shut down and reboot, must close out any open tab to open a new one one happy with this model"
0.0,"I bought this tablet because it seemed worth it for the price. However, it only lasted 6 months before the battery died and was not chargeable, regardless of troubLeshooting and what cord or outlet I used.Best Buy said they couldn't do anything but said Amazon could help me since it should be under warranty. I escalated multiple times with Amazon and they refused to help me each time. So save your $49.99 and put it towards a good product."
0.0,"Had all kinds of problems in registering it and getting it to work Had Customer service from Best Buy, Amazon and my internet provider trying to help, but to no avail."
0.0,"I decided I wanted to ""try"" a tablet for reading books and a little social media instead of using my phone all the time. I researched the Fire 7 and Fire HD 8 and settled on the 7 knowing that it is a low end device. The device is slick and easy to use, and the Alexa integration is really cool. But ""It's a $50 tablet"". At times, the performance is awful slow. I suspect it is updating content, say on twitter or FB. My complaint is when it is doing this, there are no visuals to let you know it is busy. I finally got on Amazon's chat feature, and several hours later, including several power cycles and a complete factory restore, the performance is the same. The reps at Amazon tried their best - and FWIW, I knew there was nothing they could do to speed it up before I contacted them, but I thought I would give it a try. So get this if you want, just be patient. Remember, ""It's a $50 tablet"". If you want better performance, spend more $$."
0.0,"I didon't care for this tablet, downloading apps outside of Amazon was really confusing."
0.0,"This product is great for reading you the news, a book or the weather. Alexa is great at setting timers and alarms and telling silly jokes. If you ask Alexa a ""google"" type question such as ""What was the score to 'such and such' college basketball game"", most times she cannot answer even if you pose the question a number of ways. Sometimes, you can ask a question differently from the way you would intuitively ask a question and Alexa will answer. This proves frustrating to me. It is a very expensive gadget that your phone can easily do with a few keystrokes. I am considering returning it and purchasing the google product to see if there is an improvement."
0.0,Have a nook as my first e-reader. I like downloading library books better on the kindle but prefer the format of the nook.
0.0,"I like this tablet. I had a nook, the fire has more memory, bigger screen and lower price. The downside? The Amazon Fire is so ridiculously proprietary that I cannot watch any of my movies on it from my nook. This is becoming industry standard. Too bad."
0.0,The unit works good and understands you easily. Just not sure how much it can really do. The music quality is middle grade compared to other speakers.
0.0,I am sure Alexa does many things but so far she hasn't reached her full potential! User needs to learn to implement her skills!
0.0,"The Fire Tablet has an Android operating system but is not like using an Android phone. Amazon's software makes the tablet more cumbersome to use and the tablet will often freeze. Also, you cannot download Apps from Google Play you have to get them from the Amazon App Store. There are several Apps from Amazon that you cannot remove even if you do not use them. Would not recommend without having Amazon Support."
0.0,"Would not take a charge, good thing i tried before wrapping it for Christmas."
0.0,"I was initially excited to get the Kindle. I am extremely disappointed with all the ads. Even more disappointed to find out that I could pay Amazon more money to remove the ads. It's frustrating that Best Buy and more specifically Amazon, don't let the consumer know on the box or in store advertising that what you're buying is a mini advertising billboard. Why couldn't there be an upfront statement on the box or in the store stating that the ""low price"" is subsidized by all the ads on the device? Would this have changed my purchase? Absolutely!!!! I would have spent a couple bucks more and probably got a Samsung tablet."
0.0,I enjoy this kindle. I was disappointed that the iPad gloss made it difficult to read outdoors at the beach but this paper white makes that very possible.
0.0,"Every time I open my amazon Fire, games pop up. It is very annoying. I have no interest in games. I do not play them. I did not purchase the item for games. I purchased my Fire for reading books, but it is very difficult to get to books. I go through a number of minutes and still do not accomplish the task that I want to do. I would like to know how to take off the games so I can do what I want to do."
0.0,"Without the lights, thermostat or alarm that you would attach to the echo doesn't seem like a practical thing. If you plan on having the other items to connect then it would probably be a better device for you. Again, solid device I just don't have use for it daily."
0.0,It's amazing how much this inexpensive tablet can do. Slower than my iPad and I wish it had vudu but can't complain with a price tag under $50.
0.0,"Decent product. It's definitely not for anyone who wants a tablet to stream or play games (other than amazon prime and laggy games) but it's OK for internet browsing and general use. It's on the lowest end of the tablet prices, so you get what you pay for"
0.0,Alexa has a hard time answering. You need to download information online in order to build her data base.
0.0,Amazon fire is a good tablet if you like e-books. It's also nice to get a six-month subscription to the Washington Post. Their claim to have 16 gigabytes of storage is misleading because it only gives you 5 and then they want to charge you the same amount of money that you paid for the tablet for unlimited storage.  Another problem is that you can't flag something as being inappropriate like you can on Samsung Galaxy tablets.
0.0,"Bought five of these for my teachers to take photos/videos and upload to our site and email parents. Does everything just fine, except the cameras aren't the greatest. Pretty slow to capture the pic and they all come out blurry with he slightest amount of motion (from the subject or photograher). Ok product if your not focused on taking pictures."
0.0,Gave tablet as a Christmas gift - she uses it all of the time and loves it. She was thrilled to get it I bought the extended warranty so that the tablet would be covererd in case something happened to it. Her mother had seen it advertised and I bought it on thanksgiving day
0.0,"I love reading so this e-reader works really well for me. I just wish it was a little bigger. I was used to another e-reader that had a larger screen. Otherwise, it works!"
0.0,"My granddaughter used her phone constantly to play games and when she needed to make a call phone is dead. Now with tablet, she FaceTime me more and her phone now keep a chatge."
0.0,So I got this for my nephew mostly for books for school and games but he tends to get anoid with it cause the internet connection that it picks up doesn't stay but other than that great
0.0,Alexa functions until yopu attempt to connect to multiple devices. Then technical suppprt is WORTHLESS!
0.0,"My 5 year old dropped this from a standing position (about a foot off the ground) and it busted. I had to use the BB warranty to replace it the day after purchase for a fall that the tablet should've been able to handle that is designed for kids. I'm happy with the apps, but definitely not thrilled with the lack of protection that is designed for kids."
0.0,Purchased this product for as a backup tablet. . The one con I have is that the internet browser runs a little slow. Other than that a good product.
0.0,"i got this tablet for traveling. Just games, reading, stuff like that so I didn't need anything fancy. It works but it lags on games and the battery life is horrible."
0.0,"I bought this on Black Friday, simply because it was dirt cheap. It works ok but kinda slow."
0.0,very good produ ct and service will defintely refer to a freind.
0.0,"I got mine for a month, and I mainly use it to read PDF documents from SD card or OneDrive. The tablet is nothing like the reviews said. It FREEZES up every time I press ""Home"" or go to the next page or even to close out. When I go on the internet, some pages do not load fully. 9/10 times only the 1st half of the page was loaded. I am very disappointed."
0.0,"Alexa is a great tool. It's fun to use, but the DOT has just as much functionality and seems to hear my voice better. The speaker on the Echo is better, but when the volume us up high, it can't hear me at all. The DOT can connect to an external speaker via bluetooth or 3.5mm, and it's a third of the price"
0.0,Got this on sale for 35 bucks I think. My I phone is faster and works better on most things but couldn't beat the price. Serve its purpose for occasional use and games.
0.0,Had trouble setting it up. Set it up using app on wife's phone. It doesn't work when wife's phone is out of the house. Grandkids have fun with it. Music speakers are good. I have a lot to learn about this thing.
0.0,"Readers are going to like this tablet that includes the kindle feature, it has basic tools like camera(not very good), calculator, calendar, and the amazon appstore. I didnt like that it doesnt include the google appstore, cause the amazon appstore doesnt have some of the apps I use the most on my cellphone. It is good for the price anyways..."
0.0,"There is not enough battery life to read comfortably. 7 hours, maybe."
0.0,Well not as good as I thought but works fine for my children.
0.0,I brought the tablet for my 9 year old son it's great for the kids can play lots of games download apps get on you tube ect but I don't like the fact every now and then it makes this weird sound and the screen blanks out and I have to turn the tablet off in order for it to work again.
0.0,"This tablet conked out on me the first day I powered it on. The Amazon symbol came up and never went past that screen. I was highly annoyed because I purchased it as a first to send it out of the country. My biggest mistake was trusting that everything would work fine, instead I should've powered on the device to ensure everything was fine."
0.0,Bought this for my six-year old Daughter.Easy to navigate.The only knock is that is doesn't have expandable memory.
0.0,"Died after 120 days....30 days out of warranty. Some no name brand lasted us 3 years before this one. Figured we would get a ""name brand"" thinking that it will last longer. I won't be purchasing Kindle/Amazon products anymore."
0.0,It is good device with respect to Technology and automating house hold electronics.. But Personally I like Google Home more than Amazone Echo.
0.0,It's a great tablet for the price. I bought it as a gift and they loved it.
0.0,"This makes for a decent tablet for a kid with the kids edition, but I'm not sure I'd want it as an adult. There are much better tablets on the market. But since it's cheap, that's to be expected."
0.0,It's a cheap version to allow my wife to read books and such. No pretense that it's anything like an iPad but it's doing exactly what it should do for the price point it's set at.
0.0,"I purchased this tablet on a discounted price as an alternative for RC tablet. The operating system is not good, very slow response, apps takes a lot of time to open. Many of the apps like youtube is not made for fire OS, so my little one has a difficult time handling it. After 2 months, I got him RC tablet."
0.0,"so far it's a nice toy in the kitchen, and it appears that there is a lot of up and coming apps that will be nice once they are all working. right now it can only do basic stuff. the speaker on it is just ok, they could improve that on the next upgrade. i don't even think it's stereo."
0.0,Great beginner tablet for kids I would recommend it
0.0,It freezes up a lot but it's great for reading. Not meant for other apps.
0.0,Pretty happy with my tablet. i mostly use it to try and play games.
0.0,Bought for $40 for my toddler. Mostly used for Netflix and a few kid games.
0.0,"I was unaware that it did not Have the Google Play Store or any formidable Stores to choose from! Amazon has to many App Stores it would seem. I get ""turned Around"" sorta Speak.... Due to the fact that i am unfamiliar with your Services. I am Learning Day to Day, I just Like to hit the Ground Running! But thank you for your time and Sharing these devices and making them readily Available to the General Public! Thank You, Johnny Young"
0.0,"It is a great idea needs some improvement,lots of questions asked,its reply is I don't or can't answer that."
0.0,"For $50 this is a fine tablet, However I bought a 64gb SD card to expand the storage, however i have found that a majority of apps are not able to be saved to the external card , nor can they save data to it (for example Netflix). So be warned that you will run out of space and consider the one with the larger internal storage."
0.0,It's an OK product. Nothing special. Not on the cutting edge of technology
0.0,Didn't do all that I wanted it to but it is sufficient for my 8 year old son.
0.0,Bought another one because first one stopped working. Seems to match the cheap price. Made cheaply.
0.0,"It's ok, it's good for beginner users, the kids love it because they could play games on it"
0.0,It's a good piece of technology it's just not connecting to the wifi
0.0,My God Daughter loves it it's just next time I should also get a screen protector for it because a few weeks later it has a small crack in it
0.0,"At first I wanted to return this product, I bought it for my 2 yr old. I decided to keep it bc my husband liked it and of course my daughter likes it. I dnt like the fact you cant use the audible app on the kids version. I also bought it so my daughter could be independent, as far as the books none of them are read aloud. She came maneuver the games and movies tho. Its an ok product tho, I love Amazon. My daughter still likes my Samsung Tab better. Would recommend for older kids."
0.0,I am happy so far with this tablet. It offers great protection for use with kids but is a little pricey for the lackluster performance. Great for kids.
0.0,Waste of money
0.0,"Bought this for Christmas 2015. After about 9-10 months the battery began to fail to hold a charge. While the first 9 months were good -- as many of the reviews here laud this tablet -- the 90 day warranty is disappointing from Amazon. (When I did have a different Amazon device fail within the warranty period, their exchange was immediate and easy for a brand new device -- so the only warranty issue is with the length.)I'd recommend it if you just want a cheap tablet to throw in your bag but otherwise it's just average."
0.0,"Nice toy but not very useful unless you are controlling a house full of appliances, lights, etc. Also not a fan of Bing which is the search engine the Echo uses."
0.0,Screen was cracked but the package did arrive earlier than expected
0.0,"I ordered the Amazon 5W USB Official OEM Charger and Power Adapter for Fire Tablets and Kindle eReaders however, what I received is nothing like what is pictured. I received a charger cord that states LG Electronics and Verizon Accessory. I am not certain that these are the same item."
0.0,This tablet offers the user more options than a regular tablet but the ease of use a beginner would love
0.0,Great for the kids but not much space for all the apps they want.
0.0,very overpriced!
0.0,"We purchased this as a replacement for our now-broken iPad. Though we liked the smaller size (more convenient, easier to carry, etc), the internet was sooooooo slowwwwww that it drove us crazy. Sometimes minutes to download a site (and this with no other apps open!1). Plan to go back to another iPad."
0.0,Received Echo as a Bday present. Returned and purchase the Dot.Saved about $150. Love the Dot.
0.0,I stick with Google home for better value and sound quality
0.0,"So I bought my little guys these tablets... so that I could repossess my IPad. Love the free time app but who could've imagined they wouldn't play NETFLIX!! So now... I'm out the money for the tablet and still don't have my iPad back... and yes, I called Amazon numerous times... they work after the fix, but the next time they go to use them they don't work again... the fix takes several minutes as it's force stopping the app, clearing cache then doing a hard restart... then you have to wait to restart Netflix.... oh and sometimes you have to do it numerous times before it works... if it works at all"
0.0,Not the greatest for productivity but it's very good at entertaining kids at a cheap price.
0.0,"Ok, but sometimes alexa begin speaking without being asked, and sometimes light spins around when asked alexa a question without any answer."
0.0,"Great for Music and games. Bluetooth/wifi connections. Alexa asked me to have a conversation. I kept it simple and try to teach it. its favorite response is ""I do not know that one"" I give it answers and next time I ask the same question it responds I do not know that one. Dumb as a rock. For radio play back and music sound the Alexa beats all. On sale 89.99 I would recommend to a friend. Would not recommend at the $179.99 price."
0.0,Review is based on the fact that I have not able to make a connection with the device.
0.0,Would recommend for the right person that wants low cost tablet BUT...Ended up returning this item because it was heavy and too wide for my hand to hold. It was too big to hold in hand and too small to use like a larger tablet. Ended up just using my Lenovo Yoga 900 since it was more flexible and only about .5 lb heavier.
0.0,"I have Alexa now 5 months running.You would expect, that Alexa can anwser many, many questions. It can (maybe), but you have to know which App has the answer, you have to install the app and you have every time to say a special commands . Stupid. Alexa is out of the box very stupid. And after investing hours - she is not much more knowledgeable. It's a stupid AI."
0.0,"I bought the Fire in hopes to play movies from my ultraviolet account. Only to find out that it no longer supports ultraviolet format on the Fire. So, I had to shop elsewhere to play movies for my plane trips. Don't buy if you're looking to play movies this way!"
0.0,My Alexa doesn't recognize Agoura hills. Does not play free music. How can I get those to work
0.0,The eco is great if your a lists person or want to order Pizza. Yes it can control lights and locks but it doesn't support my remote lights I have now. The Eco just can't answer technical home work questions like the Google can
0.0,I returned this to the store cuz I realised I didn't need music or lighting control. I replaced it with the echo dot. Disappointed because didn't know I needed wifi which I don't have.
0.0,"My 5 yr old loves it, however we do experience some sound issues from time to time."
0.0,I thought this product would be a lot better than it is. It is not as smart as they say it is. It has a long way to go.
0.0,"Many of our questions to her she miss interpreted or replied as not understanding what we were looking for. Distance for her to hear us was minimal. I returned this one and purchased the ""Google"" and this one is much better and more knowledgeable with answers. Both devices recommend using the phone app and also making other purchases for more usage of items that may be available. I didn't expect additional charges and so I'm not to thrilled with either one but I did keep the Google device in hopes of better to come in the future."
0.0,very slow device for most adults. probably fine for a child
0.0,Ordered dec 9th and got my order AFTER CHRISTMAS and it was supposed to be delivered on dec 17th
0.0,Very difficult to connect to You Tube. Very frustrating
