text,useful
The Amazon tablet line is possibly one of the best our there. The functionalities of android and windows with the ease of use equal to an Ipad,0.0
I still have my own Kindle since a few years ago and it still works. I love it and my grandkids both love their kindles.,0.0
Good if you want something inexpensive and Will do the minimum very well.,0.0
its good performance and highly recommended to amazon users,0.0
I love this tablet. The screen is so clear. So easy to read a book on.,0.0
Bought this as a gift - they seemed to like it. The price was nice and so was the size of it.,0.0
Bought for my daughter she loves it. Great investment for her watching movies!!,0.0
"My father upgraded from the original Kindle Fire to this model, and he's very happy with it. It doesn't compete with more mainstream tablets, but he likes the Kindle's system for downloading library books.",0.0
"I bought this for my son (he's 1.5 years old) so he could play basic toddler games, but I found the tablet to be extremely useful for school with it's large screen and super long battery life. I'm waiting for the Surface Pro 5 but this tablet that I got for so cheap is making me second guess paying so much! For basic lecture taking notes and watching Netflix or Hulu and kid games, this can't be beat.",0.0
Got this for the kids for Xmas...was the BEST gift.,0.0
Better then the older models bigger and better then before,0.0
"Perfect for our young daughter, its a perfect size and she can use it very easily.",0.0
Excellent price point for my basic requirements. It has all the features I need for comfortable reading of online novels and articles.,0.0
Bought as a reading tool for my daughter. She enjoys it and also the fact that she can download apps. Great tool for school and fun,0.0
Great ebook for a beginner. Light and good looking,0.0
"Nice tablet for the price. Being amazon prime member, I am using many amazon services and devices, tablet is really handy for managing it all very easily apart from other basic functinality of tablets.",0.0
I bought one for my boyfriend and one for his son. It's fast and easy to use.,0.0
"Amazon Fire HD8 is a great product for the price. I picked it up for $69 during the holiday shopping season. Replacing a 1st gen Samsung Tab 2. This thing is sooo much faster. Perfect size for reading Kindle books , emails, and doing the social media thing.",0.0
Got this for my wife's birthday. She had an older model and wanted an upgrade. She seems very happy with it and uses it every day,0.0
I purchased this Kindle Fire for my husband and he loves it. He had an older model which he loved but my dog accidentally broke it. This updated version has so many new features which he loves!,0.0
I like it but I had a hard time figuring things out.Do I get to talk to geek squad free? Can I come down to the store and get someone to help me with my questions.Will there be a fee for that service?,0.0
This was exactly as advertised and did everything that was claimed. Setup was fast and easy and I have no complaints.,0.0
I can do a lot of things on my Kindle I used to rely on the computer for.,0.0
Love this tablet. Easy to use. And price was right,0.0
In my opinion this model is too small and feels cheap. And sd card slot.,0.0
"We had a few other tablets for my wife and all were very poor. We returned two and landed on this one, she has LOVED it, so much more than the others in this price range.",0.0
Got this for my 11 yr old and my main concern was parental controls. Parental controls are an awesome feature and were easy to set up. Amazon had plenty of free apps for kids that i didnt need to purchase extra. Thank you I'm very happy with this purchase!,0.0
Bought this for my gf since she is on her phone playing games etc. I've used it a few times and like it.,0.0
"Not much to say here. Cheap, fast and very functional. I was able to install google play store and everything works perfectly. Best tablet in its category. If you want something better, you better be ready to pay 3-4 times the price.",0.0
I bought this for my mom. She loves the convince of reading her books on there,0.0
"Works as expected. I enjoy reading newspaper articles, books, as well as banking apps and social media tools.",0.0
It's easy to use and my son likes to play on it alot,0.0
Bought it for my daughter and she loves it great product at a great price!,0.0
I love the size and portability of this. Keeps me in touch and having fun.,0.0
Kids love it. Easy setup was ready with in minutes,0.0
This is something that is useful if your looking for something to take along trips,0.0
Best tablet hands down. Bigger screen and great new features. Has Alexis also. Lots of storage as well.,0.0
My daughter gets great use with this tablet. She loves to read so she gets best of both worlds. She can get her books and surf the web. Fsntastic buy,0.0
This is a fantastic tablet for the price. This is a great alternative to an IPad.,0.0
"This is my first Fire Kindle. I love it. It is fast, and has good internet. It gives me quick access to all my Kindle library. I found out it's easier to scroll through the pages than when using Kindle Touch.",0.0
"It's not a $400.00 tablet so what can you expect, except that it does what it's suppose to. It's faster than I thought it would be so thats killer.",0.0
Purchase was to replace Fire HD 8.9 that was left on a plane (found & return 50 days later). Like this smaller version due to size & it's 3 years newer on the technology side.,0.0
My wife absolutely loves this tablet. It wad an early Christmas present,0.0
"This is actually a pretty good little tablet. It is not the most powerful and it doesn't have the highest resolution screen. But for the price, you can't go wrong. It does what it is supposed to do and for the low price you won't feel much pain if you break it. A perfect first tablet for the kids or a nice secondary tablet that you can just toss in a bag or the car for road trips.",0.0
I thought it would be as big as small paper but turn out to be just like my palm. I think it is too small to read on it... not very comfortable as regular Kindle. Would definitely recommend a paperwhite instead.,0.0
"What is there to say, but that I love it. Functions well, and lasts a long time.",0.0
This is the perfect tablet for my purposes. Easy to use and the perfect size. Not too large and not too small.,0.0
Super easy to set up and use :)Got one for daughter and got one for self!!!!!!,0.0
"This 8"" tablet is much better than the older 7"" tablet. It is faster and have a camera. Great improvement over the older version.",0.0
My friend is enjoying getting acquainted with her first ever electronic device. It is just what she needed to get into the digital age. She is an older woman and is excited about all she can do on her Kindlefire.,0.0
Great gift for a younger person who wants a tablet,0.0
This is a reliable brand and a good product for price.,0.0
Nice product for the price. It does what we need it to do. Easy to use and handy to have with you instead of a heavy laptop.,0.0
"This is decent reader and Netflix device. Lots of bugs and gotchas when trying to use - icons going off screen, random locking, random performance hits while doing the same task. Returned. Buying an iPad mini 2. The build quality is just not there.",0.0
Books and magazines are easy to access and read!!!,0.0
Just love my Kindle. Easy to use and carry around and more books to purchase!!!!!,0.0
If your looking for a affordable gift this is it!.,0.0
Bought this for my daughter for Christmas. She absolutely loves it! She has been on it since she opened it.,0.0
"for the money, you will be well pleased, I think it is a big bargain !",0.0
Great battery life and picture quality. The camera is not the greatest but I often don't use it for the camera. I usually have my phone with me so I use that instead. Can hold a lot of books too.,0.0
Great product... easy to use! Compatible with everything I want to use it for.,0.0
A great tablet for not a lot of money. Does what the more expensive tablets does for less.,0.0
"The only thing that I don't like about it is that the screen is not made to be seen in the sunlight. If I wanted to take it to the beach or poolside to read, I would not be able to see it in the sunlight. Otherwise it is terrific!",0.0
"the tablet is great, but all the advertising is annoying",0.0
Purchased for my nephew for Christmas. He loved it and really enjoy it for playing games and reading books.,0.0
Being able to sign in and not have to do any setting up makes this device super user friendly!,0.0
easy to read books this way. enjoyable at night in the bedroom or outside in the afternoon.,0.0
I use mine mainly for its bigger screen. I do all the same things i do on my phone..but love the big screen. I bought one for eaxh of my nieces too. And they both love theres. Making videos..playing music..reading books. They bith love them! Im happy i got them for all of us. And always reccomend them to my friends for their kids too.,0.0
"This is a nice and cheap android device. HD display and Amazon's sturdy build quality with 10 hours+ battery backup. Sometimes runs a little slow, rest is good",0.0
My 10 year old has enjoyed playing on this. Great selection of apps and games.,0.0
Great for games and reading. Price was great. Great battery life. Well worth the money.,0.0
"This is my first tablet and it's going well so far. I purchased this for reading and streaming. There have been a few hiccups with regards to a streaming video buffering for a long time and sometimes I have trouble with response on commands, but overall, I'm happy. It's been a nice device to have for reading online material offline.",0.0
"I purchased this during the black friday sale. I'm happy with the overall product with the exception of two things.1.) the auto brightness control is not good enough for me, its either too bright or too dark. I can't figure out if I'm having issue with the colors or something else.2.) the 2nd issue is not with the tablet itself but after using this for a while i've realized using 8"" tablets for watching movies is not a good experience.",0.0
"Loved the Fire HD7 but the latest HD8 is sharper, faster and still handles great.",0.0
Loved my first kindle so the upgrade to the new one was practically seamless.,0.0
"Product worked as described. No issues with performance, and it was a simple setup! Perfect for web browsing and videos.",0.0
Nice tablet. Very speedy. The only thing I don't like is that I can't add GooglePlay apps to it. At only $69.00 I guess that's to be expected.,0.0
"purchased for my sister for reading books, internet and games - perfect for beginners and novices. Easy to use. Would be a five if available with 4g",0.0
Bought this kindle for my dad for Christmas. He loves it.,0.0
"The Amazon Fire HD8 is a great buy, very inexpensive but delivers great quality. Give a 4 rating and not 5 because there are advertisements on lock screen. Some may welcome the ads others not. Overall this tablet is great. Battery life is several days with very minimal usage. Battery lasts 7 to 12 hours with average usage including video.",0.0
"Long battery life, good screen, reasonably fast.gaming.",0.0
Got these on black Friday for early Christmas gifts. Very good buy on a pretty good tablet.,0.0
My husband and I have totally enjoyed owning these Amazon Fire tablets. They are so much easier on the eyes than our iphones!,0.0
This is our 5th kindle. We love these. They are easy to use and the screen is a nice size. They are lightweight and great for reading.,0.0
"I have Bought several versions of this tablet for my kids over the years and have been ever impressed with it. I first got one for my son, the my oldest daughter to replace her children's tablet, which was worthless, this tablet gives you everything you could want and allows you to control what your kids access on it and even lets you see what they download onto it. if you want to set a time when it shuts off at night you can, when they can play games or use Netflixs you can...great product!",0.0
The only regret I have is that the price went down the week after I purchased it. It is much easier to use than a phone because of it's screen size and it's capabilities.,0.0
This tablet is a good one for everyday use. It is small but it has a clear image. Not sure if I really wanted one this small but its ok for now.,0.0
Got this on sale for a great price and is a great product.,0.0
My wife loves her Fire Hd8 she had one of the older models so i up graded her to this new model and she feel in love with it right away,0.0
It was a perfect gift for my godson. He loved it! Definitely would recommend this product.,0.0
Bought this for my Father-In-Law for Christmas and he loves it. Easy to use and has already bought 5 books for it!,0.0
"I bought this to replace the 7 inch version I lost in the airport. I wanted the bigger screen and the higher resolutions. It is much when loading games in offline mode as well as videos I have downloaded from Amazon Prime to play on the plane when wifi is not available. That was a plus for me. And now that the updated Netflix app allows the same thing, I have plenty of videos. I can also play my .mp4 videos using VLC player that I load to a microSD card. Of course you have wifi and Bluetooth so great for surfing try he net or listening to music. The 8 in screen is perfect for lying in bed and watching my show. I highly recommend this.",0.0
My kids enjoy reading books and playing games on the fire tablet.,0.0
Really enjoyed the price value of this tablet versus ipad,0.0
overall this is a good tablet. it is best with those who have Prime Amazon and the ability to watch Amazon video. a good price for a good tablet but has limitations based on the operating system. for video watching and basic use a good choice,0.0
"Purchased as a door prize gift given with a one year Amazon membership. The recipient loves it and says it performs very well. (As a past Amazon Fire user, now i-Pad graduate, I loved my Amazon Fire for more than 4 years without any problems. In fact, I just recycled it on to my son and it runs like a champ).",0.0
"Not very fancy, but not slow. If you have Amazon Prime, you have a access to a great library of TV shows and Movies for free. Same goes for free book rentals. The Amazon App store is not so great, lots of apps are outdated but still work. Just not the latest versions you would expect. But the Amazon Underground appstore does offer free access to games you would normally pay for. It's decent for it's price and a good deal if you don't want anything fancy.",0.0
Look forward to hearing more from my grandkids so far they love it,0.0
works great for the price.but it shoves amazon stuff down your hroat like the fire tv.and is linked to your amazon 1 click buy if you haveit set up that way.,0.0
"This is my third Kindle (second Fire). I use it constantly primarily for reading electronic books. Currently have over 350 books in Kindle library. Like it best when traveling as I don't have to carry a bunch of hardback books with me. Anywhere I go where I know there will be a waiting line (haircut, doctor's or dentist's office) I have it with me and use it productively to read..",0.0
"Just what my grandson wanted. Perfect price, can't wait until he opens it",0.0
I was hoping to use Google launcher with this tablet but it is really locked down and you cannot change the launcher or the lock screen. Still cheap and fine for watching movies.,0.0
"purchased for a little guy, and i am very pleased with it!!",0.0
Nice it all ready has Amazon and apps built in. Great buy.,0.0
"This is the second Fire tablet that I have purchased. The first I returned in after I was not able to load YouTube onto the tablet. Amazon's take on Android was just to unfriendly to make it work. With this new tablet, Amazon has heard my concern and now I'm enjoying this tablet. It's well built for a sub-$100 device, but won't stand up to a lot of abuse.",0.0
Bought for our son so he wouldn't have to carry books back from his deployment,0.0
"I really like the Fire 8 tablet but there are some issues to be aware of. Amazon seems to subsidize the low cost of the item by requiring you to be solicited by ads and and use their apps. Every time you activate it, the screen display is a full size ad that goes away when you swipe the screen. There is no Google Play so you can only download apps chosen by Amazon at their Appstore. Otherwise, pretty cool for the money.",0.0
Bought as gift for senior. Setup process could be easier.,0.0
"HD 8"" tablet 16G on sale for $64.99 thats $25 dollars less then ever before. And alexa included.",0.0
Great tablet for my son. Live the endless library of downloadable books.,0.0
Better than I expected. Parental control is an awesome feature.,0.0
This tablet is not only a great price but exactly what I needed for quick Internet access and to download books !,0.0
I love it.....................!!!!!!!!!!!!!!!!!!!!!!,0.0
"BY FAR THE BEST TABLET IVE EVER OWNED, EASY AND QUICK SET UP",0.0
Purchased to watch movies. Quality is great. Sound from tablet needs work but earphone is usually used or at least recommended for personal use.,0.0
This is the perfect tablet for basic use or if upgrading from the kids edition of the Amazon Fire. Much less expensive than an iPad and more durable if you have a tween who isn't always careful with their tech.,0.0
"I got this on an impulse buy, mostly for my 16+ hour flight, but also just in general. Was in line buying something when I saw this at an unbelievable price! So I bought it and have no regrets! For the price ($69.99) it's a great tablet, though you can only get apps through the amazon app store not the Android app store, which limits you. But that's alright, as I mostly got it for watching videos and movies and that sort of stuff. And occasionally some games!",0.0
"The Amazon Fire Hd8 has great features. The size is perfect to carry anywhere. Excellent apps and accessible to books, movies, games etc. Clear screen. it was very quick and easy to setup and begin using.",0.0
I had bought this tablet for my sister who is wheel chair bound or she lays in her bed. She gets a lot of Joy from using the tablet.Its big screen helps her see things better.,0.0
This is what I needed not fancy just simply used for reading books. Easy to use and battery lasts for quite a while.,0.0
"my opinion its a good option for the cost. Not as great as Apple Ipad, but it costs so much less. Still can get good use",0.0
Love this tablet. Great price and does everything Iwas looking for in a tablet,0.0
"My 5 yr old loves it, however we do experience some sound issues from time to time.",0.0
it was a good buy for when the had them on sale. I use it as my travel tablet,0.0
For the money this tablet has a great display and allows you to do pretty much the same that lots of other more expensive devices are capable of.,0.0
"Great price for the internal memory size. If you are looking for a good tablet, this is it!",0.0
"This screen on the hd8 is a huge improvement over the past kindle or fire devices. The operating system is sometimes glitchy, but overall a nice system for the money.",0.0
"Good for watching movies, reading books and playing games but don't expect to do much more. Everything else can be a challenge and it can get laggy and once in a while it'll just shut down a program or completely reboot.",0.0
Great tablet for kids to use! Play games or read books and isn't slow.,0.0
"I went with this tablet based on many good customer reviews, but my experience was not a good one. From the start I was on the phone every day for at least an hour with Amazon tech support for one issue or another. Most of the techs were very polite, but not all knew the product very well. At one point I asked one of them about trying to save some RAM and they kept referring me to the storage, which told me they didn't even know the difference between RAM and regular storage. The internet browser was basic and it ran very slow at times, even when all my other wifi devices ran great. Then a day would pass and I'd be trying to type an email and the keyboard would just stop working...wtf??? Come to find out it's a ""known issue"" and ""they're working on it"". After two weeks of one thing after another I got fed up and just returned it. I wanted it to work, and gave it a good run, but just not quality stuff. To me it was like Walmart trying to build their own computer when they're obviously not a computer manufacturer, neither is Amazon. If I were you I'd look at a regular Android tablet from a reputable PC manufacturer, which is exactly what I did next. I got an ASUS tablet for only a few dollars more, and it's unbelievable. 1000% better in comparison to the Amazon Fire HD8. Save yourself the aggravation and go with ASUS or some other company that is specifically in the computer business full time. Sorry Amazon, not this time!",0.0
"Works great for my teenage son. He uses it for reading, playing games, and watching movies",0.0
"I love my kindles. This is the 4th one. The others I wore out. I enjoy this one the most . Easier researching things , lot more options etc",0.0
Very easy to use tablet. Lots of apps and game available.,0.0
"I bought this on super sale as an e-reader and to use to browse the web in lieu of a laptop when traveling. I found it to be a great value for the price. It processes rapidly on the web through its Amazon Silk browser. Streaming music also works well. The screen has nice resolution. It does not play well with other operating system apps and the apps available through Amazon does not compare to Google. I was unable to download a Google play app, although G mail works like a champ. The camera does not produce decent images. I wouldn't bother with that function. All in all a terrific buy for the money, but don't expect an iPad.",0.0
Really like the updates this product has in comparison to my first one,0.0
"Perfect for teenage tablet, perfect for homework!!",0.0
We already own kindles so we know they are great ! My son is going to live this!,0.0
"good for beginners play games ,take picture and recording videos old the time",0.0
Bought this for my 5 year old son. He navigates through apps and sites easily. The built in Wifi is helpful for car rides. Parental controls blocks him from buying every download he finds attractive. We're still trying to figure out how to get Alexa to audio respond.,0.0
This is my second amazon fire purchase. I wanted one for home and one to keep with me for traveling and work. It's was to negotiate and fits all my basic daily needs.,0.0
Great selections. Hard to find assistance at times.,0.0
"Bought for daughter, love the parental control and curfew setting",0.0
"The tablet has a very clear and crisp screen. The device is easy to setup. There is a quite abit of preinstalled apps. The responsiveness is great, connectivity is good, but sound is not great.",0.0
"We love the FreeTime settings for kids on the newer Kindle Fires. I was able to create a login for each of our kids as well as myself and set limits to the amount of device time they are allowed daily (can set to more for weekends if desired). You can set the age restrictions for content also, to avoid inappropriate ads, etc. Once you've downloaded apps, you can choose which ones you want each child to have access to in their profile settings, so if one child is older you can allow them access to something their younger siblings shouldn't have. Basically, I like that I can set their access rights and know they're safe so I don't have to continually monitor every moment. By the way, FreeTime kids settings are available without having to subscribe to their FreeTime app access plan. :)",0.0
Love customer service very knowledgeable and helpful,0.0
The Kindle is a great way to read and watch videos with ease!,0.0
small and powerful... great adult toy for a reader,0.0
Just purchased the Amazon Fire 16GB model and so far it has performed as expected. Only drawback is the screen which is somewhat reflective of any light source and needs constant cleaning for smudges from normal use.,0.0
"I had an Apple Mini Ipad that was an older version and ran very slow due to older version OS I was told. I bought the Fire to replace it since I mostly use it for gaming through my WIFI. It was way cheaper and does everything I wanted and is very fast. No issues waiting for uploads. It has all the other features as well like weather, camera , and I have started to use Alexa and that is great.",0.0
The Kindle Fire HD is an impressive Product. It is faster than my Samsung tablet. I know I will enjoy using it. I just wish that Amazon Prime music had a downloadable app for it.,0.0
I wanted something for games and reading so I thought this was a great deal. I have enjoyed it so much. Passes a lot of time for me. Easy to download on too.,0.0
Good tablet. A lot of tablet for the money. Great for kids,0.0
Bought this as a gift for my aunt and she loves it. Easy to get connected and set up. She is totally non-techny and was able to do it herself. Great buy!,0.0
"awesome, great value, good quality product, I would recommend this to anyone",0.0
I bought this for my 6 year old and it's perfect. Faster & clearer than older versions.,0.0
I have done this like 5 times now. Don't send me this ahs8n. Getting aggravating.,0.0
"I bought my Fire HD just for reading. I have a Kindle Unlimited membership and wanted to keep all my books in one place. This is an amazing little tablet. How Amazon can sell these for only $89 is beyond me. And I got mine on Black Friday, so it was only $59! At that price it was a downright steal. I had the first Kindle Fire. This model is better in every way imaginable. I also own an iPad Pro 9.7"". I don't try to compare the Fire with the iPad, they are completely different devices. But for what the Fire is, I love it every bit as much as I love my Pro!",0.0
"I was not told I had to belong to Amazon. Could not get it to work with my Router. I had been wanting this Tablet for some time and finally decided to purchase it. I am heart sick to have to return it. At one time working with the a general Manager by the name of Brenda on my problems, she was highly disrespectful , embarrassing to me I front of other customers and very rude. Representing Best Buy to the people who actually pay her salary and taking all into account, I would fire her in a heart beat. I understand from other employees she is like this quite often. If you can't fire her maybe taking her off the floor where she has to deal with the public and putting her behind the scenes would benefit Best Buy more than you know. 01-16-2017. Thank you.",0.0
Nice tab and worth for its money..got this from best buy during thanks giving and gifted to my friend...,0.0
Purchased for my nephew for Christmas. I know he will enjoy it. After I read the reviews there are a variety of things he can do on it for a 13 year old.,0.0
Best deal I have seen online. I checked Amazon and they were not as good.,0.0
"Great Tablet for occasional users who want to Watch Movies, Read books, and browse the web.",0.0
This is a great tablet without the steep cost of an iPad. I haven't used it too much so far but the picture and sound is pretty good and being able to stream movies/shows is quite nice.,0.0
"Bought the device as a gift for someone and so can't comment on the usage, however it was a good price for a device that seems very versatile to me.",0.0
Late gift for my grandson. He is very happy with it. Easy for him (9yo ).,0.0
"Would give it a 5 star if the battery lasted as long as they claim. But it's worth the extra charging times for the nice design. So light and easy in your hand especially without the cover. But, using the cover is comfortable as well. The leather cover smells a bit when it arrives but I let it air out for a few days before using it and now it's fine. Nice quality leather and I love the merlot color. The page turn buttons are easier to use than the buttons on the voyage. Screen looks the same even though they claim there are more backlights on this one. I'm very happy with my Oasis.",0.0
"It has great picture quality, all the applications seem to load very fast.",0.0
"For the price, this tablet is not bad. I found a couple of things that is a bit annoying. Every time you turn on the device, ads will appear in the lock screen. Also the picture gallery, it takes several minutes to load. The wait is very annoying.",0.0
Our daughter loves her new tablet. It has a bigger screen more features and she just enjoys being on it. The kindle is priced right and is easy to use. She was able to get her apps transferred to her new tablet in no time. Great investment.,0.0
Wanted my father to have his first tablet and this is a very good value. He can watch movies and play a few games. Easy enough for him to use.,0.0
"Truly enjoying this fire. My last kindle fire is only 3 years old and works great but want a front and rear camera. Camera takes good pictures. Also like feature of ""Alexia"".",0.0
the amount i paid for the tablet is worth it on sale.,0.0
"It's a great tablet for the price. Don't expect it to be as fast more expensive ones. It's meant for casual use and it does a great job at that. For the price, you can't beat it. Get a nice large microsd card and you don't have to worry about space. It runs a little slow on certain things if you are multitasking but it's a simple tablet. I've run plenty of 720p videos without fail. It's great for ebooks or other files. Some more elaborate pdfs take a while to load if they have a lol of graphics. Battery life seems good for a small table too.The only real Issue I have is the Amazon App store being limited. It is an offshoot of Android but not all the same apps are available. There is a way around it but I wish they would just allow it access to Google Play or at least offer the same apps.So, it's a nice inexpensive table that works great. For the money, you will love it but don't get upset that is doesn't run as fast as a $500 tablet. That's not its job.",0.0
Reasonably priced and great for the grandkids. We purchased cheaper tablets for them last year and none of them lasted! So far these are looking 100% better.,0.0
Great product for the kids gaming apps parental controls to make sure you can monitor kids and prevent unwanted app purchases,0.0
"We purchased this as a replacement for our now-broken iPad. Though we liked the smaller size (more convenient, easier to carry, etc), the internet was sooooooo slowwwwww that it drove us crazy. Sometimes minutes to download a site (and this with no other apps open!1). Plan to go back to another iPad.",0.0
"Second one, bigger, better, easy as pie to set up.",0.0
still learning new things about my tablet. very easy to use.. perfect size.,0.0
Love my new kindle bought it to replace a 7 inch and I love it.,0.0
I bought this for my 3yr old son and it's perfect for him! With a mixture of games (kid friendly) and read-along books makes it a perfect for the kids and of course there's so much more for adults as well.. great buy!,0.0
"Got it for my 9 year old son for his Common robot, he loves it, it's very easy to use and for the price well worth it",0.0
"The kindle was great but too small for my vision impaired mother, it was a gift,",0.0
It's such a great tablet !!! Love the picture and everything about it is amazing. I'm glad I chose this one and what a great deal I got on Black Friday,0.0
"Needed a new tablet for reading books, movies and surfing the Web. This meets all my needs!",0.0
I'd recommend this highlyGreat buy for the priceGood graphics and easy to use.,0.0
"This is good for kids. Cheap enough that if they destroy it, you won't get upset",0.0
Needed an inexpensive and portable Alexa device and this works perfectly.,0.0
"This tablet is small, compact and easy to handle. It's easy to figure out the main functions. My one complaint is that it does not support some big apps such as Dropbox or Google Drive.",0.0
I Love this tablet its Awesome and way Cool I highly recommend this to anyone Great price,0.0
"This is a nice compact size, and is very user friendly!",0.0
I've got this as a gift for my grandmother and she's not tech savvy but she can work a kindle. She loves to read and is very pleased with it.,0.0
Have been using this for a while and never believe it would be so handy and helpful. Product features are good and is quite handy to carry anywhere.,0.0
It's good for doing a number of basic tasks. The Amazon Underground feature is really cool. It feels like an Android but more limited.,0.0
"This Amazon Fire is perfect for what I need - nice screen and memory size, really nice apps preinstalled and it's just ready to use! The Black Friday price was beyond wonderful!!!!!",0.0
Simple and objective this tablet is an excellent choice for adults and children.,0.0
Really crisp picture. Fast and good amout of storage.,0.0
Good product with best price available in the market place,0.0
It is a great and affordable tablet for my 12 & 13 year old grandsons. It keeps up with the higher speed internet.,0.0
I had read reviews. It is just like what reviews said. It is really good. I still have to try some features. Probably I should have gone for Kindle Light. Maybe next time. But for now I am totally satisfied.,0.0
This is a great tablet for kids. I love that their time on the tablet can be restricted.,0.0
love the first now a new one. everything at your fingertips.,0.0
These two boys were thrilled with the Fire tablet. Every time I see them they are glued to the tablet. They both have said it is the best present EVER. Extra points to the grandfather on these gifts!,0.0
Got this when they were on sale last year and love it!I use it primarily to read and get emails with some surfing. It has worked flawlessly for these applications.,0.0
"My kids can play, read, watch movies and much more love it!!!",0.0
This is a great gift for my 6 year old nephew. He will enjoy it for hours.,0.0
One of the best inexpensive tablets on the market. Great for the casual user,0.0
"I wanted something bigger than my phone for reading. I was looking at the kindle fire, and the regular kindle e-readers. I liked the paperwhite and voyager, but they didn't have the ability to play audiobooks. I decided to go with the fire because even though it will be mostly used for reading, I can do many other things with it for a cheaper price.",0.0
"I own two Amazon fire tablets with this one being the same as owned.. My sister in law wanted a tablet and since I owned one just like this one I figured it to be a good buy.. She just loves it, she is able to do her scheduling, read books and watch her news programs.. It's a great Alertanative to an iPad... great price and just as powerful for a lot less cost..",0.0
"This is my 3rd Kindle upgrade. I love everything about it. The ebooks read to me at night, the games and the movies show extremely well...feels as though I am right there. My kids have ipads...but I'm stuck on my Kindle.",0.0
"This is my second Fire, I'm upgrading from the 2nd generation 7"" model. Love the screen resolution. Movies and videos are sharp and no pixelating. The camera is a bonus my first version did not have. All together this was a great buy for under $100 on sale. Thank you Best Buy.",0.0
A gift to my 3 year old grandson. Great graphics and sound.,0.0
"Very bright display, speedy processor, and solid feel. Impressed.",0.0
"This kindle is awesome. I love the design of it. Nothing software wise that was different than my other kindle but the way it's designed makes it much more comfortable and easier to read. The only reason I didn't give it five stars was because of the price. If it were cheaper, this kindle would have been five stars no doubt.",0.0
"This is my second Fire, the other one is now retired. I like having HD. Works just fine.",0.0
"Had a Fire 7 previously which was ok but this one is brighter, faster and the larger keyboard makes a huge difference.",0.0
Very easy to use and does everything I need it to do. I use it to read emails and watch Netflix,0.0
Easy to use and great selection of books movies and games.,0.0
They were using them on Christmas morning!! It didn't take them long too be getting the best from those tablets,0.0
"I bought 2 of these. I didn't want to pay the price for an iPad since they were a gift for my pre-teens. Very satisfied with my purchase and the kids were able to get their gaming apps. Con: they take a while to charge, that's why I'm giving it 4 stars.",0.0
I love my kindle. I bought the larger screen after owning 2 previous 7 inch screens.,0.0
Really enjoying my new tablet. I like to travel and me and my family use it to play game and watch movies. Just the right size to.,0.0
"This is a great, easy to use tablet for the price.",0.0
This is my fifth Kindle and with each new one I have a new feature to use.,0.0
"Decent little tablet if you are not a game player. Tablet shuts down and I cant get it back on when I play games for long periods of time. It's not my ipad, that's for sure.",0.0
"I bought this tablet as a replacement for my wife's Fire TV HDX 8.9 as her battery life is starting to decrease as it is getting older. Unfortunately, she was not happy with it as the tablet is slightly smaller screen wise (the next step is 10"" which is way too big, and has 4 less hours of battery life) and I was disappointed despite it being a newer tablet it was not able to decode HEVC, like the Fire TV 2015 boxes we have connected to our televisions. This unfortunately is a show stopper, as we can't view the movie library we have on this tablet. We will wait until a newer version comes out that is improved.",0.0
Bought this for my 9 year old Godson and he loves it. He would play it for hours on end if his parents would let him. He mostly plays games on it but he also uses it to watch videos and read books.,0.0
This tablet is great for my son. Would be nice if it had a little more horsepower,0.0
Really beautiful display is great for watching movies and playing games. It is very powerful for the price and you can play lots of games from Amazon for free - they even remove microtransactions from lots of games.Only downside is you need Amazon Prime to get the most out of your tablet,0.0
I bought 2 of the kindles for my grandsons. They love them! Had them charged and set up right away. No issues at this point.,0.0
This really a nice tablet.It runs great and it's thin and easy to hold.,0.0
Love the added space. Easy to move around in. I am excited to use all the new features.,0.0
"GREAT MEMORY,GREAT MOVIES,GREAT READING, GREAT GAMES,DO I HAVE TO SAY MORE",0.0
Very nice tablet for low price. The shell feels a little on the cheap side but added a cover (Fintie) & feels much more sturdy. Great for reading or watching netflix or amazon video.,0.0
"I would like to say this is my best tablet I have ever buy till now. I will rate it more then iPad Mini. Its best with battery, wifi, touchscreen, sound etc. I had other tablet for my kids earlier, but after having fire hd8, I will not recommend or like to go for any other brand in future. You can't get such good quality product in such less price. I am really very happy on my right decision to choose fire hd8 for my family and kids.",0.0
"I started with the 7"" little brother and liked it a lot, so I decided to upgrade to the larger model. I use it primarily as an e-reader and for some net surfing and Facebook. The WiFi works great and is ready to access and use. Don't buy this unit if you want cell (4g) access to the Internet. It is WiFi only. Frankly, my cell phone takes better pictures, but that's not what I really wanted from the unit. All in all, a great reader with excellent battery life.",0.0
Love the kindle will continue to buy them for my family,0.0
I purchased b/c my old kindle fire finally bit it ...screen went dark. Very happy with this one. Cost is great. The screen resolution is great. User friendly. My favorite feature is the SD card so you can add more gb.,0.0
"very satisfied with tablet, very fast and efficient",0.0
My wife bought this for me for my birthday. I enjoy reading biographys which usually have color photos. The regular Kindle make the pics black and white or they're aren't any. This allows me to see the color photos. I also love the night feature when I'm in bed reading. I no longer need a light on to read or need to hold a large book.,0.0
Purchase this tablet during the Christmas sale. This tablet is a good tablet for a beginner. Easy to use and shows movies and videos very well.,0.0
this is the perfect size for an older person who uses it minimally.,0.0
Beautiful picture. Enjoying different apps and looking forward to hours of fun.,0.0
